usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
17297,"LAMB,Australian, fresh,LEG,SHANK HALF, lean, 1/8""FAT,cooked, roasted",182,27.18,7.27,0,,,8,2.13,329,69,,,,2.918,83,246,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17296,"LAMB,Australian, fresh,LEG,SHANK HALF, lean, 1/8""FAT,RAW",133,20.45,5.1,0,,,7,1.61,329,81,,,,2.008,64,28.35,1 oz,453.6,1 lb
17305,"LAMB,Australian, fresh,LEG,sirloin CHOPS,boneless, lean, 1/8""FAT,cooked, broiled",188,27.63,7.8,0,,,13,2.48,354,66,,,,3.159,85,85,3 oz,,
17301,"LAMB,Australian, fresh,LEG,sirloin HALF,boneless, lean, 1/8""FAT,cooked, roasted",215,27.75,10.65,0,,,13,2.24,318,83,,,,4.508,105,259,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17299,"LAMB,Australian, fresh,LEG,sirloin HLF,boneless,LN&FT,1/8""FAT,cooked, roasted",281,24.88,19.38,0,,,15,2.06,297,78,,,,9.245,102,306,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17304,"LAMB,Australian, fresh,LEG,SIRLOIN CHOPS,boneless, lean, 1/8""FAT,RAW",132,20.43,4.91,0,,,9,1.94,342,64,,,,1.948,64,28.35,1 oz,,
17300,"LAMB,Australian, fresh,LEG,SIRLOIN HALF,boneless, lean, 1/8""FAT,RAW",138,20.48,5.64,0,,,10,1.75,328,80,,,,2.308,63,28.35,1 oz,453.6,1 lb
17293,"LAMB,Australian, fresh,LEG,whole, shank and sirloin, lean, 1/8""FAT,cooked, roasted",190,27.31,8.1,0,,,9,2.15,326,72,,,,3.297,89,251,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17292,"LAMB,Australian, fresh,LEG,whole, shank and sirloin, lean, 1/8""FAT,RAW",135,20.46,5.23,0,,,8,1.64,329,81,,,,2.081,64,28.35,1 oz,453.6,1 lb
17313,"LAMB,Australian, fresh,LOIN, lean, 1/8""FAT,cooked, broiled",192,26.53,8.75,0,,,21,2.18,340,80,,,,3.687,81,85,3 oz,,
17312,"LAMB,Australian, fresh,LOIN, lean, 1/8""FAT,RAW",146,21,6.24,0,,,15,1.79,327,75,,,,2.673,64,28.35,1 oz,85,3 oz
17317,"LAMB,Australian, fresh,RIB, lean, 1/8""FAT,cooked, roasted",210,24.63,11.6,0,,,15,1.78,302,82,,,,5.072,80,241,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17316,"LAMB,Australian, fresh,RIB, lean, 1/8""FAT,RAW",160,20.12,8.2,0,,,10,1.59,305,81,,,,3.533,66,28.35,1 oz,453.6,1 lb
17325,"LAMB,Australian, fresh,shoulder,ARM, lean, 1/8""FAT,cooked, braised",238,34.17,10.23,0,,,27,2.71,287,78,,,,4.173,111,85,3 oz,,
17324,"LAMB,Australian, fresh,shoulder,ARM, lean, 1/8""FAT,RAW",137,19.88,5.81,0,,,15,1.54,325,83,,,,2.335,62,28.35,1 oz,85,3 oz
17329,"LAMB,Australian, fresh,shoulder,BLADE, lean, 1/8""FAT,cooked, broiled",231,23.83,14.38,0,,,28,1.67,315,94,,,,6.334,85,233,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17328,"LAMB,Australian, fresh,shoulder,BLADE, lean, 1/8""FAT,RAW",164,19.1,9.09,0,,,19,1.36,298,90,,,,3.883,64,28.35,1 oz,453.6,1 lb
17321,"LAMB,Australian, fresh,shoulder,whole, arm and blade, lean, 1/8""FAT,cooked",233,26.18,13.44,0,,,28,1.9,308,91,,,,5.843,91,222,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17320,"LAMB,Australian, fresh,shoulder,whole, arm and blade, lean, 1/8""FAT,RAW",155,19.36,8.01,0,,,18,1.42,306,88,,,,3.355,64,28.35,1 oz,453.6,1 lb
17353,"LAMB,AUSTRALIAN,GROUND,85% LeaN / 15% FAT,RAW",255,17.14,20.71,0,,,9,1.41,,77,,,,9.926,73,113,"1 serving,  (4 oz)",,
17061,"LAMB, domestic, CUBED FOR STEW (LEG&shoulder), lean, 1/4""FAT,cooked, broiled",186,28.08,7.33,0,0,,13,2.34,335,76,0,0,,2.62,90,327,"1 unit, cooked (yield from 1 lb raw meat)",85,3 oz
17060,"LAMB, domestic, CUBED FOR STEW (LEG&shoulder), lean, 1/4""FAT,cooked, braised",223,33.69,8.8,0,0,0,15,2.8,260,70,0,0,0.1,3.15,108,272,"1 unit, cooked (yield from 1 lb raw meat)",85,3 oz
17059,"LAMB, domestic, CUBED FOR STEW OR KABOB (LEG&shoulder), lean, 1/4""FAT,RAW",134,20.21,5.28,0,0,,9,1.77,284,65,0,0,,1.89,65,28.35,1 oz,453.6,1 lb
17010,"LAMB, domestic, FORESHANK, lean, 1/4""FAT,choice, cooked, braised",187,31.01,6.02,0,0,,20,2.27,267,74,0,0,,2.15,104,128,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17009,"LAMB, domestic, FORESHANK, lean, 1/4""FAT,choice, RAW",120,21.08,3.29,0,0,,9,1.79,237,79,0,0,,1.18,69,28.35,1 oz,453.6,1 lb
17018,"LAMB, domestic, LEG,SHANK HALF, lean, 1/4""FAT,choice, cooked, roasted",180,28.17,6.67,0,0,,8,2.06,342,66,0,0,,2.38,87,238,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17017,"LAMB, domestic, LEG,SHANK HALF, lean, 1/4""FAT,choice, RAW",125,20.52,4.19,0,0,,6,1.82,290,61,0,0,,1.5,64,28.35,1 oz,453.6,1 lb
17022,"LAMB, domestic, LEG,SIRLOIN HALF, lean, 1/4""FAT,choice, cooked, roasted",204,28.35,9.17,0,0,,8,2.2,333,71,0,0,,3.28,92,201,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17021,"LAMB, domestic, LEG,SIRLOIN HALF, lean, 1/4""FAT,choice, RAW",134,20.55,5.08,0,0,,7,1.83,284,64,0,0,,1.82,66,28.35,1 oz,453.6,1 lb
17014,"LAMB, domestic, LEG,whole, shank and sirloin, lean, 1/4""FAT,choice, cooked, roasted",191,28.3,7.74,0,0,0,8,2.12,338,68,0,0,0.1,2.76,89,218,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17013,"LAMB, domestic, LEG,whole, shank and sirloin, lean, 1/4""FAT,choice, RAW",128,20.56,4.51,0,0,,6,1.82,289,62,0,0,,1.61,64,28.35,1 oz,453.6,1 lb
17027,"LAMB, domestic, LOIN, lean, 1/4""FAT,choice, cooked, broiled",216,29.99,9.73,0,0,0,19,2,376,84,0,0,0.1,3.48,95,85,3 oz,46,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)"
17028,"LAMB, domestic, LOIN, lean, 1/4""FAT,choice, cooked, roasted",202,26.59,9.76,0,0,,17,2.44,267,66,0,0,,3.72,87,193,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17026,"LAMB, domestic, LOIN, lean, 1/4""FAT,choice, RAW",143,20.88,5.94,0,0,,12,1.91,276,68,0,0,,2.13,66,28.35,1 oz,65,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)"
17033,"LAMB, domestic, RIB, lean, 1/4""FAT,choice, cooked, broiled",235,27.74,12.95,0,0,0,16,2.21,313,85,0,0,0.1,4.65,91,147,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17034,"LAMB, domestic, RIB, lean, 1/4""FAT,choice, cooked, roasted",232,26.16,13.31,0,0,,21,1.77,315,81,0,0,,4.76,88,159,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
17032,"LAMB, domestic, RIB, lean, 1/4""FAT,choice, RAW",169,19.98,9.23,0,0,,12,1.67,265,72,0,0,,3.3,66,28.35,1 oz,453.6,1 lb
17049,"LAMB, domestic, shoulder,ARM, lean, 1/4""FAT,choice, cooked, broiled",200,27.71,9.02,0,0,,17,2.31,340,82,0,0,,3.42,92,85,3 oz,74,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)"
17048,"LAMB, domestic, shoulder,ARM, lean, 1/4""FAT,choice, cooked, braised",279,35.54,14.08,0,0,,26,2.7,338,76,0,0,,5.03,121,85,3 oz,55,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)"
17050,"LAMB, domestic, shoulder,ARM, lean, 1/4""FAT,choice, cooked, roasted",192,25.46,9.26,0,0,,16,2.23,277,67,0,0,,3.59,86,224,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
