usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
20083,"WHEAT flour,WHITE,BREAD,enriched",361,11.98,1.66,72.53,2.4,0.31,15,4.41,100,2,0,2,0.4,0.244,0,137,1 cup,,
20084,"WHEAT flour,WHITE,CAKE,enriched",362,8.2,0.86,78.03,1.7,0.31,14,7.32,105,2,0,0,0.02,0.127,0,137,"1 cup, unsifted, dipped",,
20086,"WHEAT flour,WHITE,TORTILLA MIX,enriched",405,9.66,10.63,67.14,,,205,7.05,100,677,0,0,1.64,4.1,0,111,1 cup,,
20649,"WHEAT flour,WHOLE-GRAIN,SOFT WHEAT",332,9.61,1.95,74.48,13.1,1.02,33,3.71,394,3,0,9,0.53,0.43,0,,,,
20078,"WHEAT GERM,CRUDE",360,23.15,9.72,51.8,13.2,,39,6.26,892,12,0,0,,1.665,0,115,1 cup,,
20076,"WHEAT,DURUM",339,13.68,2.47,71.13,,,34,3.52,431,2,0,0,,0.454,0,192,1 cup,,
20071,"WHEAT,HARD RED SPRING",329,15.4,1.92,68.03,12.2,0.41,25,3.6,340,2,0,9,1.01,0.314,0,192,1 cup,,
20072,"WHEAT,HARD RED WINTER",327,12.61,1.54,71.18,12.2,0.41,29,3.19,363,2,0,9,1.01,0.269,0,192,1 cup,,
20074,"WHEAT,HARD WHITE",342,11.31,1.71,75.9,12.2,0.41,32,4.56,432,2,0,9,1.01,0.277,0,192,1 cup,,
20073,"WHEAT,SOFT RED WINTER",331,10.35,1.56,74.24,12.5,0.41,27,3.21,397,2,0,0,1.01,0.289,0,168,1 cup,,
20075,"WHEAT,SOFT WHITE",340,10.69,1.99,75.36,12.7,0.41,34,5.37,435,2,0,9,1.01,0.368,0,168,1 cup,,
20087,"WHEAT,SPROUTED",198,7.49,1.27,42.53,1.1,,28,2.14,169,16,2.6,0,,0.206,0,108,1 cup,,
20089,"WILD RICE,COOKED",101,3.99,0.34,21.34,1.8,0.73,3,0.6,101,3,0,3,0.24,0.049,0,164,1 cup,,
20088,"WILD RICE,RAW",357,14.73,1.08,74.9,6.2,2.5,21,1.96,427,7,0,19,0.82,0.156,0,160,1 cup,,
11897,"YAM, cooked, boiled, drained,OR baked, with SALT",114,1.49,0.14,26.99,3.9,0.49,14,0.52,670,244,12.1,122,0.34,0.029,0,136,"1 cup, cubes",68,".5 cup, cubes"
11602,"YAM, cooked, boiled, drained,OR baked, without SALT",116,1.49,0.14,27.48,3.9,0.49,14,0.52,670,8,12.1,122,0.34,0.029,0,136,"1 cup, cubes",68,".5 cup, cubes"
11601,"YAM,RAW",118,1.53,0.17,27.88,4.1,0.5,17,0.54,816,9,17.1,138,0.35,0.037,0,150,"1 cup, cubes",,
