usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
9020,"APPLESAUCE,canned,sweetened,without SALT (INCLUDES USDA COMMODITY)",68,0.16,0.17,17.49,1.2,14.67,3,0.12,75,2,1.7,6,0.18,0.03,0,246,1 cup,,
9401,"APPLESAUCE,canned,unsweetened,with VIT C",42,0.17,0.1,11.27,1.1,9.39,4,0.23,74,2,21.2,29,0.16,0.008,0,244,1 cup,,
9019,"APPLESAUCE,canned,unsweetened,withoutADDED VIT C (INCLUDES USDA COMMOD)",42,0.17,0.1,11.27,1.1,9.39,4,0.23,74,2,1,29,0.16,0.008,0,244,1 cup,,
9403,"APRICOT NECTAR,canned,with VIT C",56,0.37,0.09,14.39,0.6,,7,0.38,114,3,54.4,1316,,0.006,0,251,1 cup,31.4,1 fl oz
9036,"APRICOT NECTAR,canned,without VIT C",56,0.37,0.09,14.39,0.6,13.79,7,0.38,114,3,0.6,1316,0.31,0.006,0,251,1 cup,31.4,1 fl oz
9029,"APRICOTS,canned,packed in extra heavy syrup,withoutskin,solids and liquids",96,0.55,0.04,24.85,1.6,,8,0.62,126,13,2.4,1471,,0.003,0,246,"1 cup, whole, without pits",,
9025,"APRICOTS,canned,packed in extra light syrup,withskin,solids and liquids",49,0.6,0.1,12.5,1.6,,10,0.3,140,2,4,1271,,0.007,0,247,"1 cup,  halves",,
9022,"APRICOTS,canned,packed in water,withskin,solids and liquids",27,0.71,0.16,6.39,1.6,4.79,8,0.32,192,3,3.4,1959,0.6,0.011,0,243,"1 cup,  halves",36,"1 apricot, half with liquid"
9023,"APRICOTS,canned,packed in water,withoutskin,solids and liquids",22,0.69,0.03,5.48,1.1,,8,0.54,154,11,1.8,1810,,0.002,0,227,"1 cup, whole, without pits",,
9027,"APRICOTS,canned,packed in heavy syrup,withskin,solids and liquids",83,0.53,0.08,21.47,1.6,19.87,9,0.3,140,4,3.1,1230,0.6,0.005,0,258,"1 cup,  halves",240,"1 cup, whole"
9028,"APRICOTS,canned,packed in heavy syrup,withoutskin,solids and liquids",83,0.51,0.09,21.45,1.6,,9,0.43,134,11,2.8,1240,,0.006,0,258,"1 cup, whole, without pits",,
9357,"APRICOTS,canned,heavy syrup,drained",83,0.64,0.11,21.31,2.7,18.65,10,0.3,143,4,3.1,2924,0.89,0.007,0,219,"1 cup,  halves",182,"1 cup, whole"
9024,"APRICOTS,canned,packed in juice,withskin,solids and liquids",48,0.63,0.04,12.34,1.6,10.74,12,0.3,165,4,4.9,1691,0.6,0.003,0,244,"1 cup,  halves",36,"1 apricot, half with liquid"
9026,"APRICOTS,canned,packed in light syrup,withskin,solids and liquids",63,0.53,0.05,16.49,1.6,14.89,11,0.39,138,4,2.7,1322,0.6,0.003,0,253,"1 cup,  halves",40,"1 apricot, half with liquid"
9031,"APRICOTS,dehydratedrated,SULFURED,stewed",126,1.93,0.24,32.62,,,24,2.48,728,5,7.1,4407,,0.017,0,249,1 cup,,
9030,"APRICOTS,dehydratedrated,SULFURED,uncooked",320,4.9,0.62,82.89,,,61,6.31,1850,13,9.5,12669,,0.043,0,119,1 cup,,
9034,"APRICOTS,DRIED,SULFURED,stewed,with SUGAR",113,1.17,0.15,29.26,4.1,,15,1.52,443,3,1.4,2139,,0.01,0,270,"1 cup,  halves",,
9033,"APRICOTS,DRIED,SULFURED,stewed,without SUGAR",85,1.2,0.18,22.15,2.6,19.57,19,0.94,411,4,0.3,1275,1.53,0.006,0,250,"1 cup,  halves",,
9032,"APRICOTS,DRIED,SULFURED,uncooked",241,3.39,0.51,62.64,7.3,53.44,55,2.66,1162,10,1,3604,4.33,0.017,0,130,"1 cup,  halves",3.5,1 half
9035,"APRICOTS,FROZEN,SWEETENED",98,0.7,0.1,25.1,2.2,,10,0.9,229,4,9,1680,,0.007,0,242,1 cup,,
9021,"APRICOTS,RAW",48,1.4,0.39,11.12,2,9.24,13,0.39,259,1,10,1926,0.89,0.027,0,155,"1 cup,  halves",165,"1 cup, sliced"
9038,"AVOCADOS,RAW,CALIFORNIA",167,1.96,15.41,8.64,6.8,0.3,13,0.61,507,8,8.8,147,1.97,2.126,0,230,"1 cup, pureed",136,"1 fruit, without skin and seed"
9039,"AVOCADOS,RAW,FLORIDA",120,2.23,10.06,7.82,5.6,2.42,10,0.17,351,2,17.4,140,2.66,1.96,0,230,"1 cup, pureed",304,"1 fruit, without skin and seeds"
9041,"BANANAS,dehydrated",346,3.89,1.81,88.28,9.9,47.3,22,1.15,1491,3,7,248,0.39,0.698,0,100,1 cup,6.2,1 tbsp
9040,"BANANAS,RAW",89,1.09,0.33,22.84,2.6,12.23,5,0.26,358,1,8.7,64,0.1,0.112,0,225,"1 cup, mashed",150,"1 cup, sliced"
9046,"BLACKBERRIES,canned,heavy syrup,solids and liquids",92,1.31,0.14,23.1,3.4,19.7,21,0.65,99,3,2.8,219,0.78,0.005,0,256,1 cup,,
9048,"BLACKBERRIES,frozen,unsweetened",64,1.18,0.43,15.67,5,10.67,29,0.8,140,1,3.1,114,1.17,0.015,0,151,"1 cup, unthawed",510,"1 package,  (18 oz)"
9042,"BLACKBERRIES,RAW",43,1.39,0.49,9.61,5.3,4.88,29,0.62,162,1,21,214,1.17,0.014,0,144,1 cup,,
9043,"BLACKBERRY juice,canned",38,0.3,0.6,7.8,0.1,7.7,12,0.48,135,1,11.3,123,0.9,0.018,0,250,1 cup,,
9052,"BLUEBERRIES,canned,heavy syrup,solids and liquids",88,0.65,0.33,22.06,1.6,20.46,5,0.33,40,3,1.1,36,0.38,0.027,0,256,1 cup,,
9352,"BLUEBERRIES,canned,light SYRUP,drained",88,1.04,0.4,22.66,2.6,17.45,6,0.43,54,3,0.5,36,1.38,0.028,0,244,1 cup,,
9055,"BLUEBERRIES,frozen,sweetened",85,0.4,0.13,21.95,2.2,19.72,6,0.39,60,1,1,49,0.52,0.011,0,230,"1 cup, thawed",284,"1 package,  (10 oz)"
9054,"BLUEBERRIES,frozen,unsweetened",51,0.42,0.64,12.17,2.7,8.45,8,0.18,54,1,2.5,46,0.48,0.053,0,155,"1 cup, unthawed",567,"1 package,  (20 oz)"
9050,"BLUEBERRIES,RAW",57,0.74,0.33,14.49,2.4,9.96,6,0.28,77,1,9.7,54,0.57,0.028,0,148,1 cup,68,50 berries
9353,"BLUEBERRIES,WILD,canned,heavy syrup,drained",107,0.56,0.34,28.32,4.9,19.28,19,2.2,46,1,0.3,,,,,319,1 cup,,
9053,"BLUEBERRIES,WILD,frozen",51,0,0.16,13.85,4.4,,17,0.58,68,3,1.7,59,0.26,0.03,,140,"1 cup, frozen",,
9056,"BOYSENBERRIES,canned,heavy syrup",88,0.99,0.12,22.31,2.6,,18,0.43,90,3,6.2,40,,0.004,0,256,1 cup,,
9057,"BOYSENBERRIES,frozen,unsweetened",50,1.1,0.26,12.19,5.3,6.89,27,0.85,139,1,3.1,67,0.87,0.009,0,132,"1 cup, unthawed",284,"1 package,  (10 oz)"
9064,"CHERRIES,SOUR,RED,canned,packed in water,solids and liquids",36,0.77,0.1,8.94,1.1,7.6,11,1.37,98,7,2.1,754,0.23,0.023,0,244,1 cup,,
9067,"CHERRIES,SOUR,RED,canned,packed in extra heavy syrup,solids and liquids",114,0.71,0.09,29.23,0.8,,10,1.26,91,7,1.9,696,,0.021,0,261,1 cup,,
9066,"CHERRIES,SOUR,RED,canned,packed in heavy syrup,solids and liquids",91,0.73,0.1,23.27,1.1,22.17,10,1.3,93,7,2,714,0.23,0.021,0,256,1 cup,,
9065,"CHERRIES,SOUR,RED,canned,packed in light syrup,solids and liquids",75,0.74,0.1,19.3,0.8,,10,1.32,95,7,2,726,,0.022,0,252,1 cup,,
9068,"CHERRIES,SOUR,RED,frozen,unsweetened",46,0.92,0.44,11.02,1.6,9.02,13,0.53,124,1,1.7,870,0.05,0.1,0,155,"1 cup, unthawed",510,"1 package,  (18 oz)"
9063,"CHERRIES,SOUR,RED,RAW",50,1,0.3,12.18,1.6,8.49,16,0.32,173,3,10,1283,0.07,0.068,0,155,"1 cup, without pits",103,"1 cup, with pits yields"
9070,"CHERRIES,SWEET,RAW",63,1.06,0.2,16.01,2.1,12.82,13,0.36,222,0,7,64,0.07,0.038,0,138,"1 cup, with pits yields",154,"1 cup, without pits"
9075,"CHERRIES,SWT,canned,packed in extra heavy syrup,solids and liquids",102,0.59,0.15,26.23,1.5,,9,0.35,142,3,3.6,151,,0.033,0,261,"1 cup,  pitted",,
9071,"CHERRIES,SWT,canned,packed in water,solids and liquids",46,0.77,0.13,11.76,1.5,10.26,11,0.36,131,1,2.2,160,0.23,0.028,0,248,"1 cup,  pitted",,
9072,"CHERRIES,SWT,canned,packed in juice,solids and liquids",54,0.91,0.02,13.81,1.5,12.31,14,0.58,131,3,2.5,125,0.23,0.004,0,250,"1 cup, pitted",,
9073,"CHERRIES,SWT,canned,packed in light syrup,solids and liquids",67,0.61,0.15,17.29,1.5,15.79,9,0.36,148,3,3.7,157,0.23,0.034,0,252,"1 cup, pitted",,
9074,"CHERRIES,SWT,canned,PITTED,packed in heavy syrup, solids and liquids",83,0.6,0.15,21.27,1.4,16.18,9,0.35,145,3,3.6,154,0.17,0.034,0,253,1 cup,,
9367,"CHERRIES,SWT,canned,PITTED,heavy syrup,drained",83,0.73,0.21,21.07,2.3,16.18,10,0.35,148,3,3.6,237,0.17,0.041,0,179,1 cup,,
9076,"CHERRIES,SWT,frozen,sweetened",89,1.15,0.13,22.36,2.1,20.26,12,0.35,199,1,1,189,0.07,0.03,0,259,"1 cup, thawed",284,"1 package,  (10 oz)"
9433,"CLEMENTINES,RAW",47,0.85,0.15,12.02,1.7,9.18,30,0.14,177,1,48.8,,0.2,,,74,1 fruit,,
9077,"CRABAPPLES,RAW",76,0.4,0.3,19.95,,,18,0.36,194,1,8,40,,0.048,0,110,"1 cup, slices",,
9079,"CRANBERRIES,DRIED,sweetened",308,0.07,1.37,82.36,5.7,65,10,0.53,40,3,0.2,0,1.07,0.103,0,40,.33 cup,,
9078,"CRANBERRIES,RAW",46,0.39,0.13,12.2,4.6,4.04,8,0.25,85,2,13.3,60,1.2,0.011,0,110,"1 cup, chopped",100,"1 cup, whole"
9081,"CRANBERRY SAU,canned,sweetened",151,0.2,0.15,38.9,1,37.9,4,0.22,26,29,2,42,0.83,0.013,0,277,1 cup,57,"1 slice,  (1/2"" thick, approx 8 slices per can)"
9082,"CRANBERRY-ORANGE RELISH,canned",178,0.3,0.1,46.2,0,,11,0.2,38,32,18,70,,0.012,0,275,1 cup,,
9083,"CURRANTS,EUROPEAN BLACK,RAW",63,1.4,0.41,15.38,,,55,1.54,322,2,181,230,1,0.034,0,112,1 cup,,
9084,"CURRANTS,RED&WHITE,RAW",56,1.4,0.2,13.8,4.3,7.37,33,1,275,1,41,42,0.1,0.017,0,112,1 cup,,
9085,"CURRANTS,ZANTE,DRIED",283,4.08,0.27,74.08,6.8,67.28,86,3.26,892,8,4.7,73,0.11,0.028,0,144,1 cup,,
9087,"DATES,DEGLET NOOR",282,2.45,0.39,75.03,8,63.35,39,1.02,656,2,0.4,10,0.05,0.032,0,147,"1 cup, chopped",7.1,"1 date, pitted"
9421,"DATES,MEDJOOL",277,1.81,0.15,74.97,6.7,66.47,64,0.9,696,1,0,149,,,,24,"1 date, pitted",,
9422,"DURIAN,RAW OR FROZEN",147,1.47,5.33,27.09,3.8,,6,0.43,436,2,19.7,44,,,0,243,"1 cup, chopped or diced",602,1 fruit
9088,"ELDERBERRIES,RAW",73,0.66,0.5,18.4,7,,38,1.6,280,6,36,600,,0.023,0,145,1 cup,,
9093,"FIGS,canned,packed in extra heavy syrup,solids and liquids",107,0.38,0.1,27.86,,,26,0.28,97,1,1,36,,0.02,0,261,1 cup,,
9090,"FIGS,canned,packed in water,solids and liquids",53,0.4,0.1,13.99,2.2,11.79,28,0.29,103,1,1,38,0.08,0.02,0,248,1 cup,27,"1 fig, with liquid"
9092,"FIGS,canned,packed in heavy syrup,solids and liquids",88,0.38,0.1,22.9,2.2,20.7,27,0.28,99,1,1,37,0.12,0.02,0,259,1 cup,28,"1 fig, with liquid"
9091,"FIGS,canned,packed in light syrup,solids and liquids",69,0.39,0.1,17.95,1.8,16.15,27,0.29,102,1,1,37,0.1,0.02,0,252,1 cup,28,"1 fig, with liquid"
9095,"FIGS,DRIED,STEWED",107,1.42,0.4,27.57,4.2,23.35,70,0.88,294,4,4.4,4,0.15,0.062,0,259,1 cup,,
9094,"FIGS,DRIED,UNCOOKED",249,3.3,0.93,63.87,9.8,47.92,162,2.03,680,10,1.2,10,0.35,0.144,0,149,1 cup,8.4,1 fig
9089,"FIGS,RAW",74,0.75,0.3,19.18,2.9,16.26,35,0.37,232,1,2,142,0.11,0.06,0,64,"1 large,  (2-1/2"" dia)",50,"1 medium,  (2-1/4"" dia)"
9101,"FRUIT COCKTAIL,canned,EXtra heavy syrup,solids and liquids",88,0.39,0.07,22.89,1.1,,6,0.28,86,6,1.9,201,,0.01,0,260,1 cup,130,.5 cup
9098,"FRUIT COCKTAIL,canned,EXtra LighT SYRUP,solids and liquids",45,0.4,0.07,11.63,1.1,,8,0.3,104,4,3,233,,0.01,0,123,.5 cup,,
9096,"FRUIT COCKTAIL,canned,packed in water,solids and liquids",32,0.42,0.05,8.51,1,7.51,5,0.25,94,4,2.1,250,0.4,0.006,0,237,1 cup,,
9351,"FRUIT COCKTAIL,canned,heavy syrup,drained",70,0.47,0.1,18.8,1.7,17.14,7,0.29,90,6,1.9,273,0.6,0.014,0,214,1 cup,,
9100,"FRUIT COCKTAIL,canned,heavy syrup,solids and liquids",73,0.39,0.07,18.91,1,17.91,6,0.29,88,6,1.9,205,0.4,0.01,0,248,1 cup,,
9097,"FRUIT COCKTAIL,canned,packed in juice,solids and liquids",46,0.46,0.01,11.86,1,10.86,8,0.21,95,4,2.7,305,0.4,0.001,0,237,1 cup,,
9099,"FRUIT COCKTAIL,canned,LighT SYRUP,solids and liquids",57,0.4,0.07,14.93,1,13.93,6,0.29,89,6,1.9,208,0.5,0.01,0,242,1 cup,,
9106,"FRUIT SALAD,canned,EXtra heavy syrup,solids and liquids",88,0.33,0.06,22.77,1,,6,0.28,80,5,2.1,637,,0.009,0,259,1 cup,,
9102,"FRUIT SALAD,canned,packed in water,solids and liquids",30,0.35,0.07,7.87,1,,7,0.3,78,3,1.9,440,,0.009,0,245,1 cup,,
9105,"FRUIT SALAD,canned,heavy syrup,solids and liquids",73,0.34,0.07,19.11,1,18.11,6,0.28,80,6,2.4,504,0.4,0.01,0,255,1 cup,,
9103,"FRUIT SALAD,canned,packed in juice,solids and liquids",50,0.51,0.03,13.05,1,,11,0.25,116,5,3.3,600,,0.004,0,249,1 cup,,
9104,"FRUIT SALAD,canned,LighT SYRUP,solids and liquids",58,0.34,0.07,15.14,1,,7,0.29,82,6,2.5,429,,0.009,0,252,1 cup,,
9325,"FRUIT SALAD,TROPICAL,canned,heavy syrup,solids and liquids",86,0.41,0.1,22.36,1.3,,13,0.52,131,2,17.5,127,,0.019,0,257,1 cup,,
9109,"GOOSEBERRIES,canned,packed in light syrup,solids and liquids",73,0.65,0.2,18.75,2.4,,16,0.33,77,2,10,138,,0.013,0,252,1 cup,,
9107,"GOOSEBERRIES,RAW",44,0.88,0.58,10.18,4.3,,25,0.31,198,1,27.7,290,0.37,0.038,0,150,1 cup,,
9124,"GRAPEFRUIT juice,WHITE,canned,sweetened",46,0.58,0.09,11.13,0.1,11.03,8,0.36,162,2,26.9,7,0.04,0.012,0,250,1 cup,31.2,1 fl oz
9123,"GRAPEFRUIT juice,WHITE,canned,unsweetened",38,0.52,0.1,8.96,0.1,8.86,7,0.2,153,1,29.2,7,0.04,0.013,0,247,1 cup,30.9,1 fl oz
9126,"GRAPEFRUIT juice,WHITE,frozen concentrate,unsweetened,diluted with 3 VOLUME H2O",41,0.55,0.13,9.73,0.1,9.63,8,0.14,136,1,33.7,9,0.04,0.019,0,247,1 cup,30.9,1 fl oz
9125,"GRAPEFRUIT juice,WHITE,frozen concentrate,unsweetened,undiluted",146,1.97,0.48,34.56,0.4,34.16,27,0.49,484,3,119.8,31,0.14,0.064,0,207,"1 can,  (6 fl oz)",,
9128,"GRAPEFRUIT juice,WHITE,RAW",39,0.5,0.1,9.2,0.1,9.1,9,0.2,162,1,38,10,0.22,0.014,0,247,1 cup,30.9,1 fl oz
9404,"GRAPEFRUIT JUICE,PINK,RAW",39,0.5,0.1,9.2,,,9,0.2,162,1,38,440,,0.014,0,247,1 cup,196,"1 fruit,  yields"
9114,"GRAPEFRUIT,RAW,PINK & RED,FLORIDA",30,0.55,0.1,7.5,1.1,,15,0.12,127,0,37,259,,0.014,0,230,"1 cup, sections with juice",123,".5 fruit,  (3-3/4"" dia)"
9112,"GRAPEFRUIT,RAW,PINK&RED,ALL AREAS",42,0.77,0.14,10.66,1.6,6.89,22,0.08,135,0,31.2,1150,0.13,0.021,0,230,"1 cup, sections with juice",123,".5 fruit,  (3-3/4"" dia)"
9113,"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA",37,0.5,0.1,9.69,,,11,0.08,147,1,38.1,259,,0.014,0,230,"1 cup, sections with juice",123,".5 fruit,  (3-3/4"" dia)"
9111,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",32,0.63,0.1,8.08,1.1,6.98,12,0.09,139,0,34.4,927,0.13,0.014,0,230,"1 cup, sections with juice",166,".5 large,  (approx 4-1/2"" dia)"
