usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
1124,"EGG,WHITE,RAW,FRESH",52,10.9,0.17,0.73,0,0.71,7,0.08,163,166,0,0,0,0,0,243,1 cup,33,1 large
1172,"EGG,WHITE,RAW,FRZ,PAST",46,9.3,0.04,1.26,0,0.2,10,0.17,169,169,0,0,0,0.008,0,,,,
1128,"EGG,WHL,CKD,FRIED",196,13.61,14.84,0.83,0,0.4,62,1.89,152,207,0,787,1.31,4.323,401,46,1 large,,
1129,"EGG,WHL,CKD,HARD-BOILED",155,12.58,10.61,1.12,0,1.12,50,1.19,126,124,0,520,1.03,3.267,373,136,"1 cup, chopped",8.5,1 tbsp
1131,"EGG,WHL,CKD,POACHED",143,12.51,9.47,0.71,0,0.37,56,1.75,138,297,0,538,1.04,3.113,370,50,1 large,,
1132,"EGG,WHL,CKD,SCRMBLD",149,9.99,10.98,1.61,0,1.39,66,1.31,132,145,0,578,1.15,3.331,277,220,1 cup,13.7,1 tbsp
1134,"EGG,WHL,DRIED,STABILIZED,GLUCOSE RED",615,48.17,43.95,2.38,0,,222,8.28,515,548,0,2050,,13.198,2017,85,"1 cup,  sifted",5,1 tbsp
1123,"EGG,WHL,RAW,FRSH",143,12.56,9.51,0.72,0,0.37,56,1.75,138,142,0,540,1.05,3.126,372,243,"1 cup,  (4.86 large eggs)",56,1 extra large
1171,"EGG,WHL,RAW,FRZ,PAST",154,12.03,10.7,1.27,0,0.1,63,1.69,135,130,0,488,0.72,3.348,372,,,,
1255,"EGG,WHL,RAW,FRZ,SALTED,PAST",138,10.97,10.07,0.83,0,0.07,55,1.71,128,3663,0,497,0.8,3.178,387,,,,
1130,"EGG,WHOLE,COOKED,OMELET",154,10.57,11.66,0.64,0,0.31,48,1.48,117,155,0,617,1.29,3.319,313,15,1 tbsp,61,1 large
1133,"EGG,WHOLE,DRIED",605,48.37,43.04,1.53,0,0.3,236,4.33,540,480,0,500,2.17,13.516,1630,85,"1 cup,  sifted",5,1 tbsp
1137,"EGG,YOLK,DRIED",679,33.73,58.13,2.1,0,0.07,307,9.5,264,163,0,2721,4.81,18.116,2307,67,"1 cup,  sifted",4,1 tbsp
1125,"EGG,YOLK,RAW,FRSH",322,15.86,26.54,3.59,0,0.56,129,2.73,109,48,0,1442,2.58,9.551,1085,243,1 cup,17,1 large
1126,"EGG,YOLK,RAW,FRZ,PAST",299,15.33,25.24,1.3,0,0.17,133,3.67,121,71,0,1330,2.24,7.922,991,227,.5 lb,,
1160,"EGG,YOLK,RAW,FRZ,SALTED,PAST",275,14.07,22.93,1.77,0,0.07,113,3.4,111,3487,0,1043,2.28,7.159,912,227,.5 lb,,
1127,"EGG,YOLK,RAW,FRZ,SUGARED,PAST",307,13.87,22.82,10.95,0,10.3,124,3.7,105,70,0,1103,2.25,7.11,917,227,.5 lb,,
1088,"MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",40,3.31,0.88,4.79,0,4.79,116,0.05,151,105,1,47,0.05,0.548,4,245,1 cup,30.6,1 fl oz
1230,"MILK,BTTRMLK,FLUID,WHL",62,3.21,3.31,4.88,0,4.88,115,0.03,135,105,0,165,0.07,1.899,11,245,1 cup,,
1094,"MILK,BUTTERMILK,DRIED",387,34.3,5.78,49,0,49,1184,0.3,1592,517,5.7,175,0.1,3.598,69,120,1 cup,6.5,1 tbsp
1105,"MILK,CHOC BEV,HOT COCOA,HOMEMADE",77,3.52,2.34,10.74,1,9.66,114,0.42,197,44,0.2,176,0.03,1.431,8,250,1 cup,31.2,1 fl oz
1104,"MILK,CHOC,FLUID,COMM,LOWFAT,W/ ADDED VIT A & VITAMIN D",71,3.24,1,12.6,0.5,9.94,116,0.27,170,61,0.9,196,0.02,0.616,3,250,1 cup,1000,1 quart
1103,"MILK,CHOC,FLUID,COMM,RED FAT",76,2.99,1.9,12.13,0.7,9.55,109,0.24,169,66,0,227,0.04,1.177,8,250,1 cup,31.2,1 fl oz
1202,"MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA",78,2.99,1.9,12.13,0.7,9.55,194,0.24,123,66,0,227,0.04,1.177,8,250,1 cup,31.2,1 fl oz
1102,"MILK,CHOC,FLUID,COMM,WHL,W/ ADDED VIT A & VITAMIN D",83,3.17,3.39,10.34,0.8,9.54,112,0.24,167,60,0.9,98,0.07,2.104,12,250,1 cup,31.2,1 fl oz
1095,"MILK,CND,COND,SWTND",321,7.91,8.7,54.4,0,54.4,284,0.19,371,127,2.6,267,0.16,5.486,34,306,1 cup,38.2,1 fl oz
1097,"MILK,CND,EVAP,NONFAT,W/ ADDED VIT A & VITAMIN D",78,7.55,0.2,11.35,0,11.35,290,0.29,332,115,1.2,394,0,0.121,4,256,1 cup,31.9,1 fl oz
1096,"MILK,CND,EVAP,W/ ADDED VITAMIN D & WO/ ADDED VIT A",134,6.81,7.56,10.04,0,10.04,261,0.19,303,106,1.9,233,0.14,4.591,29,252,1 cup,31.5,1 fl oz
1153,"MILK,CND,EVAP,W/ VIT A",134,6.81,7.56,10.04,0,,261,0.19,303,106,1.9,397,,4.591,29,31.5,1 fl oz,126,.5 cup
1214,"MILK,CND,EVAP,WO/ ADDED VIT A & VITAMIN D",135,6.81,7.56,10.04,0,10.04,261,0.19,303,106,1.9,239,0.16,4.591,29,252,1 cup,31.5,1 fl oz
1093,"MILK,DRY,NONFAT,CA RED",354,35.5,0.2,51.8,0,,280,0.32,680,2280,6.7,8,,0.124,2,28.35,1 oz,113,.25 lb
1092,"MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D",358,35.1,0.72,52.19,0,52.19,1231,0.31,1705,549,5.6,2365,0.01,0.467,18,68,1 cup,91,"1 envelope,  (1-1/3 cup)"
1155,"MILK,DRY,NONFAT,INST,WO/ ADDED VIT A & VITAMIN D",358,35.1,0.72,52.19,0,52.19,1231,0.31,1705,549,5.6,15,0.01,0.47,18,68,1 cup,91,"1 envelope,  (1-1/3 cup)"
1154,"MILK,DRY,NONFAT,REG,W/ ADDED VIT A & VITAMIN D",362,36.16,0.77,51.98,0,51.98,1257,0.32,1794,535,6.8,2179,0,0.499,20,120,1 cup,30,.25 cup
1091,"MILK,DRY,NONFAT,REG,WO/ ADDED VIT A & VITAMIN D",362,36.16,0.77,51.98,0,51.98,1257,0.32,1794,535,6.8,22,0,0.499,20,120,1 cup,30,.25 cup
1090,"MILK,DRY,WHL,W/ ADDED VITAMIN D",496,26.32,26.71,38.42,0,38.42,912,0.47,1330,371,8.6,934,0.58,16.742,97,128,1 cup,32,.25 cup
1212,"MILK,DRY,WHL,WO/ ADDED VITAMIN D",496,26.32,26.71,38.42,0,38.42,912,0.47,1330,371,8.6,934,0.58,16.742,97,128,1 cup,32,.25 cup
1059,"MILK,FILLED,FLUID,W/BLEND OF HYDR VEG OILS",63,3.33,3.46,4.74,0,,128,0.05,139,57,0.9,7,,0.768,2,244,1 cup,976,1 quart
1060,"MILK,FILLED,FLUID,W/LAURIC ACID OIL",63,3.33,3.4,4.74,0,4.74,128,0.05,139,57,0.9,7,0.13,3.101,2,244,1 cup,30.5,1 fl oz
1175,"MILK,FLUID,1% FAT,WO/ ADDED VIT A & VIT D",42,3.37,0.97,4.99,0,5.2,125,0.03,150,44,0,47,0.01,0.633,5,244,1 cup,976,1 quart
1106,"MILK,GOAT,FLUID,W/ ADDED VITAMIN D",69,3.56,4.14,4.45,0,4.45,134,0.05,204,50,1.3,198,0.07,2.667,11,244,1 cup,30.5,1 fl oz
1107,"MILK,HUMAN,MATURE,FLUID",70,1.03,4.38,6.89,0,6.89,32,0.03,51,17,5,212,0.08,2.009,14,246,1 cup,30.8,1 fl oz
1108,"MILK,INDIAN BUFFALO,FLUID",97,3.75,6.89,5.18,0,,169,0.12,178,52,2.3,178,,4.597,19,244,1 cup,976,1 quart
1089,"MILK,LO NA,FLUID",61,3.1,3.46,4.46,0,4.46,101,0.05,253,3,0.9,105,0.08,2.154,14,244,1 cup,30.5,1 fl oz
1084,"MILK,LOWFAT,FLUID,1% MILKFAT,PROT FORT,W/ ADDED VIT A & D",48,3.93,1.17,5.52,0,,142,0.06,180,58,1.2,203,,0.728,4,246,1 cup,984,1 quart
1083,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADD NONFAT MILK SOL,VIT A/ D",43,3.48,0.97,4.97,0,,128,0.05,162,52,1,204,,0.604,4,245,1 cup,980,1 quart
1082,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D",42,3.37,0.97,4.99,0,5.2,125,0.03,150,44,0,196,0.01,0.633,5,244,1 cup,30.5,1 fl oz
1087,"MILK,NONFAT,FLUID,PROT FORT,W/ ADD VIT A & D (FAT FREE/SKIM)",41,3.96,0.25,5.56,0,,143,0.06,182,59,1.1,203,,0.162,2,246,1 cup,984,1 quart
1086,"MILK,NONFAT,FLUID,W/ ADDED NONFAT MILK SOL,VIT A & VIT D",37,3.57,0.25,5.02,0,5.02,129,0.05,171,53,1,214,0.01,0.162,2,245,1 cup,30.6,1 fl oz
1085,"MILK,NONFAT,FLUID,W/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",34,3.37,0.08,4.96,0,5.09,122,0.03,156,42,0,204,0.01,0.056,2,245,1 cup,30.6,1 fl oz
1151,"MILK,NONFAT,FLUID,WO/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",34,3.37,0.08,4.96,0,5.09,122,0.03,156,42,0,15,0.01,0.051,2,245,1 cup,980,1 quart
1078,"MILK,PRODUCER,FLUID,3.7% MILKFAT",64,3.28,3.66,4.65,0,,119,0.05,151,49,1.5,138,,2.278,14,244,1 cup,976,1 quart
1081,"MILK,RED FAT,FLUID,2% MILKFAT,PROT FORT,W/ ADDED VIT A & D",56,3.95,1.98,5.49,0,5.26,143,0.06,182,59,1.1,5,0.04,1.232,8,246,1 cup,984,1 quart
1080,"MILK,RED FAT,FLUID,2% MILKFAT,W/ ADDED NFMS, VIT A & VIT D",51,3.48,1.92,4.97,0,,128,0.05,162,52,1,204,,1.195,8,245,1 cup,980,1 quart
1079,"MILK,RED FAT,FLUID,2% MILKFAT,W/ ADDED VIT A & VITAMIN D",50,3.3,1.98,4.8,0,5.06,120,0.02,140,47,0.2,190,0.03,1.257,8,244,1 cup,30.5,1 fl oz
1152,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL,WO/ VIT A",56,3.95,1.98,5.49,0,,143,0.06,182,59,1.1,75,,1.232,8,245,1 cup,980,1 quart
1174,"MILK,RED FAT,FLUID,2% MILKFAT,WO/ ADDED VIT A & VIT D",50,3.3,1.98,4.8,0,5.06,120,0.02,140,47,0.2,102,0.03,1.257,8,246,1 cup,984,1 quart
1109,"MILK,SHEEP,FLUID",108,5.98,7,5.36,0,,193,0.1,137,44,4.2,147,,4.603,27,245,1 cup,980,1 quart
1077,"MILK,WHL,3.25% MILKFAT,W/ ADDED VITAMIN D",61,3.15,3.25,4.8,0,5.05,113,0.03,132,43,0,162,0.07,1.865,10,244,1 cup,15,1 tbsp
1211,"MILK,WHL,3.25% MILKFAT,WO/ ADDED VIT A & VITAMIN D",61,3.15,3.27,4.78,0,5.05,113,0.03,132,43,0,162,0.07,1.865,10,244,1 cup,15,1 tbsp
1180,"SOUR CREAM,FAT FREE",74,3.1,0,15.6,0,0.39,125,0,129,141,0,255,0,0,9,12,1 tablespoon,230,1 cup
1179,"SOUR CREAM,LIGHT",138,3.5,10.6,7.1,0,0.22,141,0.07,212,71,0.9,328,0.3,6.6,35,12,1 tablespoon,230,1 cup
1178,"SOUR CREAM,REDUCED FAT",181,7,14.1,7,0,0.3,141,0.06,211,70,0.9,436,0.4,8.7,35,12,1 tablespoon,230,1 cup
1074,"SOUR CRM,IMITN,CULTURED",208,2.4,19.52,6.63,0,6.63,3,0.39,161,102,0,0,0.74,17.791,0,230,1 cup,28.35,1 oz
1058,"SOUR DRSNG,NON-BUTTERFAT,CULTURED,FILLED CREAM-TYPE",178,3.25,16.57,4.68,0,4.68,113,0.03,162,48,0.9,10,1.34,13.272,5,235,1 cup,12,1 tbsp
1187,"YOGURT,CHOC,NONFAT MILK",112,3.53,0,23.53,1.2,14.97,88,0.42,339,135,0,0,0,0,1,170,"1 container,  (6 oz)",,
1222,"YOGURT,CHOC,NONFAT MILK,FORT W/ VITAMIN D",112,3.53,0,23.53,1.2,14.97,88,0.42,339,135,0,0,0,0,1,170,"1 container,  (6 oz)",,
1218,"YOGURT,FRUIT VAR,NONFAT,FORT W/ VITAMIN D",95,4.4,0.2,19,0,19,152,0.07,194,58,0.7,12,0.06,0.119,2,245,"1 cup,  (8 fl oz)",125,"1 container,  (4.4 oz)"
1121,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ",102,4.37,1.08,19.05,0,19.05,152,0.07,195,58,0.7,36,0.02,0.697,4,245,"1 cup,  (8 fl oz)",170,"1 container,  (6 oz)"
1217,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",102,4.37,1.08,19.05,0,19.05,152,0.07,195,58,0.7,36,0.02,0.697,4,245,"1 cup,  (8 fl oz)",170,"1 container,  (6 oz)"
1122,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",105,4.86,1.41,18.6,0,,169,0.07,216,65,0.7,60,,0.909,6,227,"1 container,  (8 oz)",113,".5 container,  (4 oz)"
1120,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ",99,3.98,1.15,18.64,0,18.64,138,0.06,177,53,0.6,40,0.02,0.742,5,245,"1 cup,  (8 fl oz)",125,"1 container,  (4.4 oz)"
1216,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D",99,3.98,1.15,18.64,0,18.64,138,0.06,177,53,0.6,40,0.02,0.742,5,245,"1 cup,  (8 fl oz)",125,"1 container,  (4.4 oz)"
1203,"YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER",105,4.86,1.41,18.6,0,2.9,152,0.07,194,58,0.7,443,0.06,0.909,6,227,"1 8 oz container,  (8 oz)",245,"1 cup,  (8 fl oz)"
1219,"YOGURT,FRUIT,LOWFAT,W/ LO CAL SWTNR,FORT W/ VITAMIN D",105,4.86,1.41,18.6,0,2.9,152,0.07,194,58,0.7,443,0.06,0.909,6,227,"1 8 oz container,  (8 oz)",245,"1 cup,  (8 fl oz)"
1235,"YOGURT,FRZ,FLAVORS NOT CHOC,NONFAT MILK,W/ LOW-CALORIE SWTNR",104,4.4,0.8,19.7,2,12.61,159,0.04,339,81,0.7,17,0.08,0.488,4,68,.5 cup,,
1256,"YOGURT,GREEK,PLN,NONFAT",59,10.19,0.39,3.6,0,3.24,110,0.07,141,36,0,4,0.01,0.117,5,170,1 container,,
1117,"YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ",63,5.25,1.55,7.04,0,7.04,183,0.08,234,70,0.8,51,0.03,1,6,245,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)"
1118,"YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ",56,5.73,0.18,7.68,0,7.68,199,0.09,255,77,0.9,7,0,0.116,2,245,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)"
1116,"YOGURT,PLN,WHL MILK,8 GRAMS PROT PER 8 OZ",61,3.47,3.25,4.66,0,4.66,121,0.05,155,46,0.5,99,0.06,2.096,13,245,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)"
1184,"YOGURT,VAN OR LEM FLAV,NONFAT MILK,SWTND W/LOW-CALORIE SWTNR",43,3.86,0.18,7.5,0,7.5,143,0.12,177,59,1.1,6,0,0.116,2,170,"1 container,  (6 oz)",,
1221,"YOGURT,VAN/LEM FLAV,NONFAT MILK,W/ LO-CAL SWTNR,FORT W/VIT D",43,3.86,0.18,7.5,0,7.5,143,0.12,177,59,1.1,6,0,0.116,2,170,"1 container,  (6 oz)",,
1231,"YOGURT,VANILLA FLAVOR,LOWFAT MILK,SWTND W/ LO CAL SWTNR",86,4.93,1.25,13.8,0,5.43,171,0.07,219,66,0.8,43,0.02,0.752,5,170,1 container,,
